what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326794561290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1326794564115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794567274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794575094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794575098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794575133
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326794599922
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326794602898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794629562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794630057
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1326794643626
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1326794644427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326794668459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794672560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794673063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794679799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794680725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794681618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794688647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794688651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794688678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794698680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794699565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794711874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794902631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326794911858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1326794937472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1326794960585
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326794965385
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1326794967965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326794986192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326795009190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326795016050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326795018618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326795019837
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1326795029236
